State_Id;id_grid;idp_refugie_last_month;idp_refugie_3_months;food_access_no;mean_existence_access_no;market_access;security_feeling_no;health_access_no;education_access_no;diff_info_access;diff_info_access_no;nutri_programme;enough_water_access_no;pdi_vivant_cond_adeq_no;abris_dommages;procuration_savon;tel_mobile;settlement_assessed_num;ki_num
Gao4133;2236;0,0000000;0,00000000;1,0000000;1,00000000;1,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;NA;0,00000000;0,0000000;1,0000000;16; 2
Gao4263;2339;0,0000000;1,00000000;0,5000000;0,50000000;1,0000000;1,0000000;0,5000000;0,50000000;0,50000000;0,5000000;0,5000000;0,50000000;1,0000000;0,50000000;0,5000000;0,5000000;16; 2
Gao4268;2344;0,2857143;0,28571429;0,4285714;0,42857143;0,8571429;0,7142857;0,1428571;0,28571429;0,57142857;0,4285714;0,8571429;0,00000000;0,5000000;0,00000000;0,4285714;0,4285714;16; 7
Gao4269;2345;0,0000000;0,00000000;0,3333333;0,33333333;1,0000000;1,0000000;0,3333333;0,33333333;0,33333333;0,6666667;0,0000000;0,66666667;1,0000000;0,00000000;1,0000000;0,3333333;16; 3
Gao4270;2346;0,3333333;0,33333333;0,3333333;0,33333333;1,0000000;0,6666667;0,0000000;0,33333333;0,00000000;1,0000000;0,6666667;0,00000000;1,0000000;0,00000000;0,3333333;0,6666667;16; 3
Gao4282;2358;0,5000000;0,50000000;1,0000000;1,00000000;0,5000000;1,0000000;0,5000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 2
Gao4416;2448;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,5000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;NA;0,00000000;0,5000000;0,5000000;16; 2
Gao4417;2449;0,0000000;0,10000000;0,5000000;0,50000000;0,7000000;0,8000000;0,3000000;0,20000000;0,60000000;0,4000000;0,7000000;0,20000000;0,0000000;0,20000000;0,6000000;0,2000000;16;10
Gao4418;2450;0,0000000;0,00000000;0,6666667;0,66666667;0,6666667;1,0000000;0,3333333;0,33333333;0,66666667;0,3333333;0,6666667;0,33333333;NA;0,00000000;0,6666667;0,6666667;16; 3
Gao4420;2452;0,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,0000000;1,00000000;NA;0,00000000;1,0000000;1,0000000;16; 1
Gao4424;2456;0,0000000;1,00000000;1,0000000;1,00000000;1,0000000;1,0000000;1,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 1
Gao4426;2458;0,0000000;1,00000000;0,5000000;0,00000000;0,5000000;0,5000000;0,5000000;1,00000000;0,50000000;0,5000000;0,0000000;0,00000000;0,5000000;1,00000000;1,0000000;0,0000000;16; 2
Gao4432;2464;0,0000000;1,00000000;0,0000000;0,00000000;1,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;1,0000000;1,00000000;0,0000000;0,0000000;16; 1
Gao4434;2466;0,5000000;0,50000000;0,5000000;0,50000000;0,0000000;1,0000000;0,5000000;0,50000000;0,50000000;0,5000000;0,0000000;0,50000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 2
Gao4563;2551;0,0000000;1,00000000;1,0000000;0,50000000;0,5000000;1,0000000;1,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 2
Gao4566;2554;0,0000000;0,10000000;0,5000000;0,30000000;0,7000000;0,7000000;0,3000000;0,10000000;0,40000000;0,6000000;0,3000000;0,30000000;0,0000000;0,20000000;0,5000000;0,2000000;16;10
Gao4567;2555;0,0000000;0,00000000;0,0000000;0,33333333;1,0000000;0,6666667;0,0000000;0,00000000;0,00000000;1,0000000;0,0000000;0,33333333;NA;0,00000000;0,6666667;0,3333333;16; 3
Gao4585;2573;0,0000000;1,00000000;1,0000000;0,00000000;0,0000000;0,0000000;0,0000000;1,00000000;0,00000000;1,0000000;0,0000000;1,00000000;0,0000000;0,00000000;1,0000000;0,0000000;16; 1
Gao4713;2659;0,0000000;1,00000000;0,0000000;0,00000000;1,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,0000000;0,00000000;0,0000000;0,00000000;0,0000000;1,0000000;16; 1
Gao4715;2661;0,1111111;0,11111111;0,1666667;0,22222222;0,8333333;0,3888889;0,1111111;0,11111111;0,11111111;0,8888889;0,6111111;0,22222222;1,0000000;0,05555556;0,5555556;0,6111111;16;18
Gao4716;2662;0,0000000;0,00000000;0,0000000;0,50000000;1,0000000;0,5000000;0,0000000;0,00000000;0,00000000;1,0000000;0,0000000;0,50000000;NA;0,00000000;0,5000000;0,5000000;16; 2
Gao4718;2664;0,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,0000000;1,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 1
Gao4721;2667;1,0000000;1,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 1
Gao4722;2668;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;0,00000000;NA;0,00000000;0,0000000;0,0000000;16; 1
Gao4723;2669;0,5000000;0,50000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;0,5000000;0,00000000;1,0000000;0,0000000;16; 2
Gao4726;2672;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;NA;0,00000000;0,0000000;0,0000000;16; 1
Gao4727;2673;0,0000000;1,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 1
Gao4732;2678;0,0000000;0,00000000;1,0000000;0,00000000;1,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;0,0000000;0,00000000;NA;0,00000000;1,0000000;0,0000000;16; 1
Gao4735;2681;0,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;NA;0,00000000;1,0000000;0,0000000;16; 1
Gao4864;2769;0,0000000;0,00000000;0,3333333;0,33333333;1,0000000;0,3333333;0,0000000;0,00000000;0,00000000;1,0000000;0,6666667;0,33333333;NA;0,33333333;0,3333333;0,3333333;16; 3
Gao4865;2770;0,0000000;0,00000000;0,3076923;0,30769231;1,0000000;0,2307692;0,0000000;0,00000000;0,07692308;0,8461538;0,6923077;0,07692308;NA;0,07692308;0,6923077;0,2307692;16;13
Gao4867;2772;1,0000000;1,00000000;1,0000000;0,00000000;1,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;1,0000000;0,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 2
Gao4871;2776;0,0000000;1,00000000;1,0000000;0,00000000;0,0000000;1,0000000;1,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;0,0000000;0,00000000;1,0000000;0,0000000;16; 1
Gao4872;2777;0,0000000;0,00000000;0,0000000;0,00000000;0,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;0,0000000;1,00000000;NA;0,00000000;0,0000000;0,0000000;16; 1
Gao4873;2778;1,0000000;1,00000000;0,0000000;0,00000000;1,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;0,00000000;1,0000000;0,00000000;0,0000000;0,0000000;16; 1
Gao4878;2783;0,5000000;0,50000000;0,0000000;0,50000000;1,0000000;0,5000000;0,0000000;0,50000000;0,50000000;0,5000000;0,5000000;0,00000000;0,0000000;0,00000000;0,0000000;0,0000000;16; 2
Gao5014;2880;0,0000000;0,14285714;0,7142857;0,28571429;0,4285714;0,4285714;0,2857143;0,28571429;0,14285714;0,8571429;0,2857143;0,14285714;1,0000000;0,28571429;0,8571429;0,7142857;16; 7
Gao5015;2881;0,0000000;0,25000000;0,5000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,25000000;0,7500000;0,7500000;0,00000000;0,0000000;0,00000000;0,0000000;0,2500000;16; 4
Gao5020;2886;0,5000000;0,50000000;0,5000000;0,50000000;0,5000000;0,5000000;0,5000000;1,00000000;0,50000000;0,5000000;0,0000000;0,50000000;1,0000000;0,50000000;1,0000000;0,0000000;16; 2
Gao5026;2892;0,0000000;1,00000000;1,0000000;1,00000000;1,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,0000000;1,00000000;0,0000000;0,00000000;1,0000000;0,0000000;16; 1
Gao5163;2990;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;NA;0,00000000;0,0000000;0,0000000;16; 1
Gao5164;2991;0,0000000;0,00000000;0,2500000;0,25000000;1,0000000;0,7500000;0,0000000;0,00000000;0,00000000;1,0000000;0,7500000;0,00000000;NA;0,00000000;0,7500000;1,0000000;16; 4
Gao5168;2995;1,0000000;1,00000000;1,0000000;1,00000000;1,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,0000000;0,00000000;1,0000000;0,00000000;1,0000000;1,0000000;16; 1
Gao5170;2997;0,0000000;0,00000000;0,6666667;0,33333333;0,3333333;0,6666667;0,6666667;1,00000000;0,00000000;1,0000000;0,0000000;0,66666667;1,0000000;0,00000000;0,6666667;0,3333333;16; 3
Gao5171;2998;1,0000000;1,00000000;0,0000000;0,00000000;1,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;0,0000000;0,00000000;1,0000000;0,00000000;0,0000000;0,0000000;16; 1
Gao5172;2999;0,0000000;0,00000000;1,0000000;0,50000000;0,5000000;0,5000000;1,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;NA;0,00000000;1,0000000;0,0000000;16; 2
Gao5180;3007;0,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,0000000;0,00000000;NA;0,00000000;0,0000000;0,0000000;16; 1
Gao5309;3099;0,3333333;0,66666667;0,6666667;0,66666667;0,6666667;1,0000000;0,3333333;0,33333333;0,66666667;0,3333333;0,0000000;0,66666667;1,0000000;0,33333333;0,6666667;0,0000000;16; 3
Gao5311;3101;0,0000000;0,00000000;1,0000000;0,00000000;1,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;0,0000000;0,00000000;NA;0,00000000;1,0000000;0,0000000;16; 1
Gao5313;3103;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;0,00000000;0,00000000;1,0000000;0,5000000;0,50000000;NA;0,00000000;0,5000000;1,0000000;16; 2
Gao5315;3105;0,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 1
Gao5320;3110;0,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,0000000;1,00000000;1,0000000;0,00000000;1,0000000;1,0000000;16; 1
Gao5321;3111;0,5000000;0,50000000;1,0000000;0,50000000;0,0000000;1,0000000;0,5000000;1,00000000;0,00000000;1,0000000;0,5000000;1,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 2
Gao5329;3119;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;1,0000000;0,0000000;1,00000000;1,00000000;0,0000000;0,0000000;0,00000000;NA;0,00000000;0,0000000;0,0000000;16; 1
Gao5334;3124;0,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;NA;0,00000000;1,0000000;0,0000000;16; 1
Gao5458;3211;0,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;0,0000000;0,00000000;1,0000000;0,0000000;16; 1
Gao5466;3219;0,0000000;0,00000000;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;0,0000000;0,00000000;NA;0,00000000;1,0000000;0,0000000;16; 1
Gao5472;3225;1,0000000;1,00000000;0,0000000;0,00000000;0,0000000;1,0000000;1,0000000;0,00000000;0,00000000;1,0000000;0,0000000;1,00000000;0,0000000;0,00000000;1,0000000;0,0000000;16; 1
Gao5477;3230;1,0000000;1,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 1
Gao5485;3238;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;1,00000000;0,00000000;1,0000000;0,0000000;1,00000000;NA;0,00000000;0,0000000;0,0000000;16; 1
Gao5618;3335;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;1,0000000;1,0000000;1,00000000;1,00000000;0,0000000;0,0000000;0,00000000;NA;0,00000000;1,0000000;0,0000000;16; 1
Gao5627;3344;1,0000000;1,00000000;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 1
Gao5766;3447;0,0000000;0,33333333;0,3333333;0,33333333;1,0000000;0,6666667;0,3333333;1,00000000;0,33333333;0,6666667;0,3333333;0,33333333;1,0000000;0,00000000;0,6666667;0,0000000;16; 3
Gao5767;3448;0,6666667;0,66666667;1,0000000;1,00000000;0,3333333;0,6666667;1,0000000;1,00000000;0,66666667;0,3333333;0,3333333;1,00000000;0,5000000;0,00000000;1,0000000;0,0000000;16; 4
Gao5768;3449;0,0000000;1,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;0,0000000;0,00000000;1,0000000;0,0000000;16; 1
Gao5778;3459;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;0,0000000;0,0000000;1,00000000;1,00000000;0,0000000;0,0000000;0,00000000;NA;0,00000000;0,0000000;0,0000000;16; 1
Gao5916;3561;0,0000000;0,00000000;1,0000000;1,00000000;1,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;1,0000000;1,00000000;1,0000000;0,0000000;16; 2
Kayes2258; 661;1,0000000;1,00000000;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 1
Kidal7405;4650;0,0000000;0,00000000;0,0000000;0,00000000;0,0000000;1,0000000;1,0000000;1,00000000;1,00000000;0,0000000;0,0000000;0,00000000;NA;0,00000000;1,0000000;0,0000000;16; 1
Mopti2746; 991;0,5000000;1,00000000;0,5000000;1,00000000;1,0000000;1,0000000;0,0000000;0,50000000;0,00000000;1,0000000;0,5000000;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 2
Mopti2896;1113;0,0000000;1,00000000;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;1,00000000;1,0000000;0,00000000;1,0000000;1,0000000;16; 2
Mopti2897;1114;0,0000000;1,00000000;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 1
Mopti3040;1237;0,0000000;0,50000000;0,5000000;0,00000000;0,5000000;0,5000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 3
Mopti3041;1238;0,0000000;0,50000000;0,5000000;0,00000000;0,5000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;0,3333333;0,00000000;0,0000000;1,0000000;16; 4
Mopti3042;1239;0,0000000;0,16666667;0,3333333;0,33333333;0,6666667;1,0000000;0,1666667;0,50000000;0,00000000;1,0000000;0,8333333;0,00000000;0,8000000;0,00000000;0,0000000;1,0000000;16; 6
Mopti3046;1243;0,0000000;0,40000000;0,8000000;1,00000000;0,4000000;1,0000000;0,6000000;0,60000000;0,00000000;1,0000000;0,2000000;0,20000000;1,0000000;0,00000000;0,4000000;0,6000000;16; 5
Mopti3047;1244;0,2000000;0,80000000;0,6000000;0,60000000;0,6000000;1,0000000;0,2000000;0,40000000;0,00000000;1,0000000;0,8000000;0,40000000;1,0000000;0,00000000;0,2000000;0,8000000;16; 5
Mopti3048;1245;0,0000000;0,00000000;0,0000000;1,00000000;1,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;0,3333333;0,00000000;0,6666667;0,00000000;0,3333333;1,0000000;16; 3
Mopti3191;1374;0,2500000;0,25000000;0,2500000;0,25000000;0,7500000;0,7500000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,50000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 4
Mopti3192;1375;0,0000000;0,20000000;0,4000000;0,40000000;1,0000000;1,0000000;0,0000000;0,40000000;0,00000000;1,0000000;1,0000000;0,80000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 5
Mopti3194;1377;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,0000000;0,00000000;NA;0,00000000;0,0000000;0,0000000;16; 1
Mopti3196;1379;1,0000000;1,00000000;0,0000000;0,00000000;1,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 1
Mopti3197;1380;0,5000000;1,00000000;0,0000000;0,50000000;1,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,50000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 2
Mopti3198;1381;0,0000000;0,00000000;0,2000000;0,20000000;0,6000000;1,0000000;0,4000000;0,40000000;0,00000000;1,0000000;0,4000000;0,60000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 5
Mopti3199;1382;0,0000000;0,50000000;0,5000000;0,75000000;0,7500000;0,7500000;0,5000000;0,25000000;0,00000000;1,0000000;0,5000000;0,75000000;1,0000000;0,00000000;0,5000000;1,0000000;16; 4
Mopti3200;1383;0,0000000;1,00000000;0,0000000;0,00000000;0,5000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;1,00000000;1,0000000;0,00000000;1,0000000;1,0000000;16; 2
Mopti3339;1508;0,0000000;0,33333333;0,3333333;0,33333333;0,6666667;1,0000000;0,3333333;0,33333333;0,00000000;1,0000000;0,6666667;0,00000000;0,6666667;0,00000000;0,0000000;1,0000000;16; 3
Mopti3340;1509;0,0000000;0,00000000;0,4000000;0,40000000;0,4000000;1,0000000;0,2000000;0,60000000;0,00000000;1,0000000;0,4000000;0,00000000;1,0000000;0,00000000;0,4000000;1,0000000;16; 5
Mopti3341;1510;0,0000000;0,00000000;0,5000000;0,50000000;0,3333333;1,0000000;0,3333333;0,83333333;0,33333333;0,6666667;0,3333333;0,16666667;NA;0,00000000;0,6666667;0,8333333;16; 6
Mopti3342;1511;0,0000000;0,00000000;0,0000000;0,66666667;0,3333333;1,0000000;0,0000000;0,33333333;0,33333333;0,6666667;0,0000000;0,00000000;1,0000000;0,00000000;0,0000000;0,0000000;16; 3
Mopti3344;1513;0,0000000;0,00000000;0,5000000;0,00000000;1,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 2
Mopti3345;1514;0,5000000;1,00000000;0,5000000;0,75000000;0,7500000;1,0000000;0,5000000;0,25000000;0,25000000;0,7500000;0,5000000;0,25000000;1,0000000;0,25000000;0,2500000;0,7500000;16; 4
Mopti3346;1515;0,0000000;0,33333333;0,3333333;1,00000000;0,6666667;1,0000000;0,3333333;0,33333333;0,00000000;1,0000000;0,6666667;0,00000000;1,0000000;0,00000000;0,3333333;1,0000000;16; 3
Mopti3347;1516;0,3333333;0,33333333;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;0,66666667;0,00000000;1,0000000;0,3333333;0,00000000;0,5000000;0,66666667;1,0000000;1,0000000;16; 3
Mopti3348;1517;0,0000000;0,33333333;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;0,3333333;0,33333333;1,0000000;0,33333333;1,0000000;1,0000000;16; 3
Mopti3349;1518;0,3333333;0,66666667;0,6666667;0,66666667;1,0000000;0,6666667;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,66666667;1,0000000;0,00000000;0,3333333;1,0000000;16; 3
Mopti3350;1519;0,5000000;0,50000000;1,0000000;1,00000000;0,5000000;1,0000000;0,5000000;0,50000000;0,00000000;1,0000000;0,5000000;1,00000000;1,0000000;0,00000000;0,5000000;0,5000000;16; 2
Mopti3355;1524;0,2000000;0,40000000;0,8000000;1,00000000;0,8000000;0,8000000;0,2000000;1,00000000;0,40000000;0,6000000;0,8000000;0,80000000;1,0000000;0,20000000;0,6000000;0,4000000;16; 6
Mopti3489;1645;0,0000000;0,00000000;0,0000000;0,00000000;0,6666667;1,0000000;0,0000000;0,33333333;0,00000000;1,0000000;0,6666667;0,00000000;1,0000000;0,00000000;0,3333333;1,0000000;16; 3
Mopti3490;1646;0,0000000;0,16666667;0,3333333;0,33333333;0,6666667;1,0000000;0,5000000;0,33333333;0,00000000;1,0000000;0,3333333;0,16666667;1,0000000;0,00000000;0,3333333;1,0000000;16; 7
Mopti3491;1647;0,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,0000000;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 1
Mopti3492;1648;0,0000000;1,00000000;0,0000000;0,00000000;1,0000000;1,0000000;1,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 1
Mopti3493;1649;0,0000000;0,00000000;0,0000000;0,33333333;0,6666667;1,0000000;0,3333333;0,33333333;0,33333333;0,6666667;0,6666667;0,00000000;0,0000000;0,00000000;0,0000000;0,6666667;16; 3
Mopti3494;1650;0,0000000;0,00000000;0,2500000;0,25000000;0,7500000;1,0000000;0,1250000;0,12500000;0,00000000;1,0000000;0,7500000;0,12500000;1,0000000;0,00000000;0,2500000;1,0000000;16; 8
Mopti3495;1651;0,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,0000000;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 1
Mopti3496;1652;0,0000000;0,00000000;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;0,0000000;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 1
Mopti3497;1653;0,2000000;0,40000000;0,4000000;0,60000000;0,8000000;1,0000000;0,2000000;0,20000000;0,00000000;1,0000000;0,4000000;0,00000000;0,6000000;0,00000000;0,6000000;0,8000000;16; 5
Mopti3498;1654;0,0000000;0,66666667;0,6666667;0,66666667;1,0000000;1,0000000;0,3333333;0,33333333;0,00000000;1,0000000;0,6666667;0,66666667;1,0000000;0,00000000;0,6666667;0,6666667;16; 3
Mopti3499;1655;0,0000000;0,00000000;0,0000000;0,00000000;1,0000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;1,0000000;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 1
Mopti3504;1660;0,0000000;0,00000000;1,0000000;1,00000000;1,0000000;1,0000000;0,0000000;1,00000000;1,00000000;0,0000000;0,0000000;1,00000000;1,0000000;0,00000000;1,0000000;0,0000000;16; 1
Mopti3505;1661;0,0000000;0,00000000;1,0000000;0,00000000;1,0000000;0,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;1,00000000;0,0000000;0,00000000;0,0000000;1,0000000;16; 1
Mopti3638;1782;0,0000000;1,00000000;0,0000000;0,00000000;1,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;1,0000000;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 1
Mopti3639;1783;0,0000000;0,00000000;1,0000000;0,00000000;1,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,0000000;0,00000000;NA;0,00000000;1,0000000;0,0000000;16; 1
Mopti3641;1785;0,0000000;0,00000000;0,8333333;0,66666667;0,1666667;1,0000000;0,8333333;1,00000000;0,00000000;1,0000000;0,1666667;0,16666667;1,0000000;0,00000000;0,5000000;0,8333333;16; 6
Mopti3642;1786;0,0000000;0,00000000;0,0000000;0,50000000;0,5000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;0,5000000;0,50000000;NA;0,50000000;0,0000000;1,0000000;16; 2
Mopti3644;1788;0,0000000;0,00000000;0,7500000;0,75000000;0,2500000;1,0000000;0,5000000;0,75000000;0,00000000;1,0000000;0,5000000;0,00000000;0,0000000;0,00000000;0,2500000;1,0000000;16; 4
Mopti3646;1790;0,0000000;1,00000000;1,0000000;1,00000000;0,0000000;1,0000000;0,0000000;1,00000000;0,00000000;1,0000000;0,0000000;0,00000000;1,0000000;0,00000000;1,0000000;1,0000000;16; 1
Mopti3647;1791;0,0000000;0,50000000;0,5000000;0,75000000;0,5000000;1,0000000;0,5000000;0,50000000;0,25000000;0,7500000;0,2500000;1,00000000;1,0000000;0,25000000;1,0000000;0,5000000;16; 4
Mopti3648;1792;0,0000000;0,33333333;1,0000000;1,00000000;0,6666667;1,0000000;0,3333333;0,33333333;0,33333333;0,6666667;0,6666667;1,00000000;1,0000000;0,00000000;0,6666667;0,6666667;16; 3
Mopti3649;1793;0,0000000;0,85714286;0,8571429;1,00000000;0,4285714;1,0000000;0,7142857;0,71428571;0,00000000;1,0000000;0,2857143;0,71428571;1,0000000;0,00000000;0,8571429;0,7142857;16; 7
Mopti3650;1794;0,0000000;0,50000000;0,5000000;1,00000000;0,5000000;1,0000000;0,0000000;0,00000000;0,00000000;1,0000000;0,5000000;1,00000000;1,0000000;0,00000000;0,5000000;1,0000000;16; 2
Mopti3791;1921;0,0000000;0,00000000;0,5000000;1,00000000;0,5000000;1,0000000;0,0000000;0,50000000;0,00000000;1,0000000;0,5000000;0,00000000;NA;0,00000000;0,0000000;1,0000000;16; 2
Mopti3792;1922;0,0000000;0,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,5000000;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 2
Mopti3795;1925;0,0000000;0,00000000;0,3333333;0,33333333;0,6666667;1,0000000;0,0000000;0,33333333;0,00000000;1,0000000;0,6666667;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 3
Mopti3796;1926;0,0000000;1,00000000;1,0000000;1,00000000;0,0000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,0000000;1,00000000;1,0000000;0,00000000;1,0000000;1,0000000;16; 1
Mopti3797;1927;0,0000000;0,00000000;1,0000000;1,00000000;0,5000000;1,0000000;1,0000000;1,00000000;0,00000000;1,0000000;0,0000000;0,00000000;1,0000000;0,00000000;0,0000000;1,0000000;16; 2
